Time                  | Process | # Requests | Amt of Data Transferred
______________________________________________________________________
02/23/15 00:57:03:305 |         14 |                    3570
02/23/15 00:57:03:305 |         17 |                    4335
02/23/15 00:57:03:305 |         14 |                    3570
02/23/15 00:57:13:837 |         19 |                    4845
02/23/15 00:57:13:837 |         17 |                    4335
02/23/15 00:57:13:837 |         20 |                    5100
02/23/15 00:57:13:837 |         17 |                    4335
02/23/15 00:57:13:837 |         19 |                    4845
02/23/15 00:57:13:837 |         16 |                    4080
02/23/15 00:57:13:837 |         20 |                    5100
02/23/15 00:57:13:837 |         16 |                    4080
02/23/15 00:57:13:837 |         19 |                    4845
02/23/15 00:57:13:837 |         17 |                    4335
02/23/15 00:57:13:837 |         19 |                    4845
02/23/15 00:57:13:837 |         15 |                    3825
02/23/15 00:57:13:837 |         18 |                    4590
02/23/15 00:57:13:837 |         14 |                    3570
02/23/15 00:57:13:837 |         18 |                    4590
02/23/15 00:57:13:837 |         15 |                    3825
02/23/15 00:57:13:837 |         18 |                    4590
02/23/15 00:57:13:837 |         14 |                    3570
02/23/15 00:57:13:837 |         17 |                    4335
02/23/15 00:57:13:837 |         14 |                    3570
02/23/15 00:57:23:637 |         19 |                    4845
02/23/15 00:57:23:637 |         17 |                    4335
02/23/15 00:57:23:637 |         20 |                    5100
02/23/15 00:57:23:637 |         17 |                    4335
02/23/15 00:57:23:637 |         19 |                    4845
02/23/15 00:57:23:637 |         16 |                    4080
02/23/15 00:57:23:637 |         20 |                    5100
02/23/15 00:57:23:637 |         16 |                    4080
02/23/15 00:57:23:637 |         19 |                    4845
02/23/15 00:57:23:637 |         17 |                    4335
02/23/15 00:57:23:637 |         19 |                    4845
02/23/15 00:57:23:637 |         15 |                    3825
02/23/15 00:57:23:637 |         18 |                    4590
02/23/15 00:57:23:637 |         14 |                    3570
02/23/15 00:57:23:637 |         18 |                    4590
02/23/15 00:57:23:637 |         15 |                    3825
02/23/15 00:57:23:637 |         18 |                    4590
02/23/15 00:57:23:637 |         14 |                    3570
02/23/15 00:57:23:637 |         17 |                    4335
02/23/15 00:57:23:637 |         14 |                    3570
02/23/15 00:57:33: 97 |         19 |                    4845
02/23/15 00:57:33: 97 |         17 |                    4335
02/23/15 00:57:33: 97 |         20 |                    5100
02/23/15 00:57:33: 97 |         17 |                    4335
02/23/15 00:57:33: 97 |         19 |                    4845
02/23/15 00:57:33: 97 |         16 |                    4080
02/23/15 00:57:33: 97 |         20 |                    5100
02/23/15 00:57:33: 97 |         16 |                    4080
02/23/15 00:57:33: 97 |         19 |                    4845
02/23/15 00:57:33: 97 |         17 |                    4335
02/23/15 00:57:33: 97 |         19 |                    4845
02/23/15 00:57:33: 97 |         15 |                    3825
02/23/15 00:57:33: 97 |         18 |                    4590
02/23/15 00:57:33: 97 |         14 |                    3570
02/23/15 00:57:33: 97 |         18 |                    4590
02/23/15 00:57:33: 97 |         15 |                    3825
02/23/15 00:57:33: 97 |         18 |                    4590
02/23/15 00:57:33: 97 |         14 |                    3570
02/23/15 00:57:33: 97 |         17 |                    4335
02/23/15 00:57:33: 97 |         14 |                    3570
02/23/15 00:57:43:963 |         19 |                    4845
02/23/15 00:57:43:963 |         17 |                    4335
02/23/15 00:57:43:963 |         20 |                    5100
02/23/15 00:57:43:963 |         17 |                    4335
02/23/15 00:57:43:963 |         19 |                    4845
02/23/15 00:57:43:963 |         16 |                    4080
02/23/15 00:57:43:963 |         20 |                    5100
02/23/15 00:57:43:963 |         16 |                    4080
02/23/15 00:57:43:963 |         19 |                    4845
02/23/15 00:57:43:963 |         17 |                    4335
02/23/15 00:57:43:963 |         19 |                    4845
02/23/15 00:57:43:963 |         15 |                    3825
02/23/15 00:57:43:963 |         18 |                    4590
02/23/15 00:57:43:963 |         14 |                    3570
02/23/15 00:57:43:963 |         18 |                    4590
02/23/15 00:57:43:963 |         15 |                    3825
02/23/15 00:57:43:963 |         18 |                    4590
02/23/15 00:57:43:963 |         14 |                    3570
02/23/15 00:57:43:963 |         17 |                    4335
02/23/15 00:57:43:963 |         14 |                    3570
02/23/15 00:57:53:128 |         19 |                    4845
02/23/15 00:57:53:128 |         17 |                    4335
02/23/15 00:57:53:128 |         20 |                    5100
02/23/15 00:57:53:128 |         17 |                    4335
02/23/15 00:57:53:128 |         19 |                    4845
02/23/15 00:57:53:128 |         16 |                    4080
02/23/15 00:57:53:128 |         20 |                    5100
02/23/15 00:57:53:128 |         16 |                    4080
02/23/15 00:57:53:128 |         19 |                    4845
02/23/15 00:57:53:128 |         17 |                    4335
02/23/15 00:57:53:128 |         19 |                    4845
02/23/15 00:57:53:128 |         15 |                    3825
02/23/15 00:57:53:128 |         18 |                    4590
02/23/15 00:57:53:128 |         14 |                    3570
02/23/15 00:57:53:128 |         18 |                    4590
02/23/15 00:57:53:128 |         15 |                    3825
02/23/15 00:57:53:128 |         18 |                    4590
02/23/15 00:57:53:128 |         14 |                    3570
02/23/15 00:57:53:128 |         17 |                    4335
02/23/15 00:57:53:128 |         14 |                    3570
02/23/15 00:58:03:838 |         19 |                    4845
02/23/15 00:58:03:838 |         17 |                    4335
02/23/15 00:58:03:838 |         20 |                    5100
02/23/15 00:58:03:838 |         17 |                    4335
02/23/15 00:58:03:838 |         19 |                    4845
02/23/15 00:58:03:838 |         16 |                    4080
02/23/15 00:58:03:838 |         20 |                    5100
02/23/15 00:58:03:838 |         16 |                    4080
02/23/15 00:58:03:838 |         19 |                    4845
02/23/15 00:58:03:838 |         17 |                    4335
02/23/15 00:58:03:838 |         19 |                    4845
02/23/15 00:58:03:838 |         15 |                    3825
02/23/15 00:58:03:838 |         18 |                    4590
02/23/15 00:58:03:838 |         14 |                    3570
02/23/15 00:58:03:838 |         18 |                    4590
02/23/15 00:58:03:838 |         15 |                    3825
02/23/15 00:58:03:838 |         18 |                    4590
02/23/15 00:58:03:838 |         14 |                    3570
02/23/15 00:58:03:838 |         17 |                    4335
02/23/15 00:58:03:838 |         14 |                    3570
02/23/15 00:58:13:183 |         19 |                    4845
02/23/15 00:58:13:183 |         17 |                    4335
02/23/15 00:58:13:183 |         20 |                    5100
02/23/15 00:58:13:183 |         17 |                    4335
02/23/15 00:58:13:183 |         19 |                    4845
02/23/15 00:58:13:183 |         16 |                    4080
02/23/15 00:58:13:183 |         20 |                    5100
02/23/15 00:58:13:183 |         16 |                    4080
02/23/15 00:58:13:183 |         19 |                    4845
02/23/15 00:58:13:183 |         17 |                    4335
02/23/15 00:58:13:183 |         19 |                    4845
02/23/15 00:58:13:183 |         15 |                    3825
02/23/15 00:58:13:183 |         18 |                    4590
02/23/15 00:58:13:183 |         14 |                    3570
02/23/15 00:58:13:183 |         18 |                    4590
02/23/15 00:58:13:183 |         15 |                    3825
02/23/15 00:58:13:183 |         18 |                    4590
02/23/15 00:58:13:183 |         14 |                    3570
02/23/15 00:58:13:183 |         17 |                    4335
02/23/15 00:58:13:183 |         14 |                    3570
02/23/15 00:58:23:293 |         19 |                    4845
02/23/15 00:58:23:293 |         17 |                    4335
02/23/15 00:58:23:293 |         20 |                    5100
02/23/15 00:58:23:293 |         17 |                    4335
02/23/15 00:58:23:293 |         19 |                    4845
02/23/15 00:58:23:293 |         16 |                    4080
02/23/15 00:58:23:293 |         20 |                    5100
02/23/15 00:58:23:293 |         16 |                    4080
02/23/15 00:58:23:293 |         19 |                    4845
02/23/15 00:58:23:293 |         17 |                    4335
02/23/15 00:58:23:293 |         19 |                    4845
02/23/15 00:58:23:293 |         15 |                    3825
02/23/15 00:58:23:293 |         18 |                    4590
02/23/15 00:58:23:293 |         14 |                    3570
02/23/15 00:58:23:293 |         18 |                    4590
02/23/15 00:58:23:293 |         15 |                    3825
02/23/15 00:58:23:293 |         18 |                    4590
02/23/15 00:58:23:293 |         14 |                    3570
02/23/15 00:58:23:293 |         17 |                    4335
02/23/15 00:58:23:293 |         14 |                    3570
02/23/15 00:58:33:371 |         19 |                    4845
02/23/15 00:58:33:371 |         17 |                    4335
02/23/15 00:58:33:371 |         20 |                    5100
02/23/15 00:58:33:371 |         17 |                    4335
02/23/15 00:58:33:371 |         19 |                    4845
02/23/15 00:58:33:371 |         16 |                    4080
02/23/15 00:58:33:371 |         20 |                    5100
02/23/15 00:58:33:371 |         16 |                    4080
02/23/15 00:58:33:371 |         19 |                    4845
02/23/15 00:58:33:371 |         17 |                    4335
02/23/15 00:58:33:371 |         19 |                    4845
02/23/15 00:58:33:371 |         15 |                    3825
02/23/15 00:58:33:371 |         18 |                    4590
02/23/15 00:58:33:371 |         14 |                    3570
02/23/15 00:58:33:371 |         18 |                    4590
02/23/15 00:58:33:371 |         15 |                    3825
02/23/15 00:58:33:371 |         18 |                    4590
02/23/15 00:58:33:371 |         14 |                    3570
02/23/15 00:58:33:371 |         17 |                    4335
02/23/15 00:58:33:371 |         14 |                    3570
02/23/15 00:58:43:387 |         19 |                    4845
02/23/15 00:58:43:387 |         17 |                    4335
02/23/15 00:58:43:387 |         20 |                    5100
02/23/15 00:58:43:387 |         17 |                    4335
02/23/15 00:58:43:387 |         19 |                    4845
02/23/15 00:58:43:387 |         16 |                    4080
02/23/15 00:58:43:387 |         20 |                    5100
02/23/15 00:58:43:387 |         16 |                    4080
02/23/15 00:58:43:387 |         19 |                    4845
02/23/15 00:58:43:387 |         17 |                    4335
02/23/15 00:58:43:387 |         19 |                    4845
02/23/15 00:58:43:387 |         15 |                    3825
02/23/15 00:58:43:387 |         18 |                    4590
02/23/15 00:58:43:387 |         14 |                    3570
02/23/15 00:58:43:387 |         18 |                    4590
02/23/15 00:58:43:387 |         15 |                    3825
02/23/15 00:58:43:387 |         18 |                    4590
02/23/15 00:58:43:387 |         14 |                    3570
02/23/15 00:58:43:387 |         17 |                    4335
02/23/15 00:58:43:387 |         14 |                    3570
02/23/15 00:58:53:646 |         19 |                    4845
02/23/15 00:58:53:646 |         17 |                    4335
02/23/15 00:58:53:646 |         20 |                    5100
02/23/15 00:58:53:646 |         17 |                    4335
02/23/15 00:58:53:646 |         19 |                    4845
02/23/15 00:58:53:646 |         16 |                    4080
02/23/15 00:58:53:646 |         20 |                    5100
02/23/15 00:58:53:646 |         16 |                    4080
02/23/15 00:58:53:646 |         19 |                    4845
02/23/15 00:58:53:646 |         17 |                    4335
02/23/15 00:58:53:646 |         19 |                    4845
02/23/15 00:58:53:646 |         15 |                    3825
02/23/15 00:58:53:646 |         18 |                    4590
02/23/15 00:58:53:646 |         14 |                    3570
02/23/15 00:58:53:646 |         18 |                    4590
02/23/15 00:58:53:646 |         15 |                    3825
02/23/15 00:58:53:646 |         18 |                    4590
02/23/15 00:58:53:646 |         14 |                    3570
02/23/15 00:58:53:646 |         17 |                    4335
02/23/15 00:58:53:646 |         14 |                    3570
02/23/15 00:59:03:956 |         19 |                    4845
02/23/15 00:59:03:956 |         17 |                    4335
02/23/15 00:59:03:956 |         20 |                    5100
02/23/15 00:59:03:956 |         17 |                    4335
02/23/15 00:59:03:956 |         19 |                    4845
02/23/15 00:59:03:956 |         16 |                    4080
02/23/15 00:59:03:956 |         20 |                    5100
02/23/15 00:59:03:956 |         16 |                    4080
02/23/15 00:59:03:956 |         19 |                    4845
02/23/15 00:59:03:956 |         17 |                    4335
02/23/15 00:59:03:956 |         19 |                    4845
02/23/15 00:59:03:956 |         15 |                    3825
02/23/15 00:59:03:956 |         18 |                    4590
02/23/15 00:59:03:956 |         14 |                    3570
02/23/15 00:59:03:956 |         18 |                    4590
02/23/15 00:59:03:956 |         15 |                    3825
02/23/15 00:59:03:956 |         18 |                    4590
02/23/15 00:59:03:956 |         14 |                    3570
02/23/15 00:59:03:956 |         17 |                    4335
02/23/15 00:59:03:956 |         14 |                    3570
02/23/15 00:59:13: 30 |         19 |                    4845
02/23/15 00:59:13: 30 |         17 |                    4335
02/23/15 00:59:13: 30 |         20 |                    5100
02/23/15 00:59:13: 30 |         17 |                    4335
02/23/15 00:59:13: 30 |         19 |                    4845
02/23/15 00:59:13: 30 |         16 |                    4080
02/23/15 00:59:13: 30 |         20 |                    5100
02/23/15 00:59:13: 30 |         16 |                    4080
02/23/15 00:59:13: 30 |         19 |                    4845
02/23/15 00:59:13: 30 |         17 |                    4335
02/23/15 00:59:13: 30 |         19 |                    4845
02/23/15 00:59:13: 30 |         15 |                    3825
02/23/15 00:59:13: 30 |         18 |                    4590
02/23/15 00:59:13: 30 |         14 |                    3570
02/23/15 00:59:13: 30 |         18 |                    4590
02/23/15 00:59:13: 30 |         15 |                    3825
02/23/15 00:59:13: 30 |         18 |                    4590
02/23/15 00:59:13: 30 |         14 |                    3570
02/23/15 00:59:13: 30 |         17 |                    4335
02/23/15 00:59:13: 30 |         14 |                    3570
02/23/15 00:59:23:311 |         19 |                    4845
02/23/15 00:59:23:311 |         17 |                    4335
02/23/15 00:59:23:311 |         20 |                    5100
02/23/15 00:59:23:311 |         17 |                    4335
02/23/15 00:59:23:311 |         19 |                    4845
02/23/15 00:59:23:311 |         16 |                    4080
02/23/15 00:59:23:311 |         20 |                    5100
02/23/15 00:59:23:311 |         16 |                    4080
02/23/15 00:59:23:311 |         19 |                    4845
02/23/15 00:59:23:311 |         17 |                    4335
02/23/15 00:59:23:311 |         19 |                    4845
02/23/15 00:59:23:311 |         15 |                    3825
02/23/15 00:59:23:311 |         18 |                    4590
02/23/15 00:59:23:311 |         14 |                    3570
02/23/15 00:59:23:311 |         18 |                    4590
02/23/15 00:59:23:311 |         15 |                    3825
02/23/15 00:59:23:311 |         18 |                    4590
02/23/15 00:59:23:311 |         14 |                    3570
02/23/15 00:59:23:311 |         17 |                    4335
02/23/15 00:59:23:311 |         14 |                    3570
